"","datetime","site","SY","DOSY","Obs_alb","NSWIR_alb","VIS_alb","depth_m","depth_diff_m","Tavg_C","numDE","CLASS_alb","VFSA_alb"
"832",2007-11-20 15:00:00,"SBSP","SY2008",81,0.36,0.42,0.30551222048882,0.02,0.01,0.155,0,0.84,0.678377776502159
"833",2007-11-20 16:00:00,"SBSP","SY2008",81,0.42,0.94,0.303486529318542,0.01,-0.01,-0.595,0,0.838606976724883,0.675991857388096
"834",2007-11-20 17:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",2007-11-20 18:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836",2007-11-20 19:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",2007-11-20 20:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838",2007-11-20 21:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839",2007-11-20 22:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840",2007-11-20 23:00:00,"SBSP","SY2008",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",2007-11-21 00:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842",2007-11-21 01:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843",2007-11-21 02:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",2007-11-21 03:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845",2007-11-21 04:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846",2007-11-21 05:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847",2007-11-21 06:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",2007-11-21 07:00:00,"SBSP","SY2008",82,0.62,0.61,0.62020202020202,0.06,-0.01,-16.075,0,0.834510521481325,0.580645815801807
"849",2007-11-21 08:00:00,"SBSP","SY2008",82,0.77,0.73,0.8301329394387,0.04,-0.02,-15.515,0,0.8331721194301,0.578747336875277
"850",2007-11-21 09:00:00,"SBSP","SY2008",82,0.81,0.72,0.915734526472781,0.05,0.01,-10.795,0,0.84,0.630713694406183
"851",2007-11-21 10:00:00,"SBSP","SY2008",82,0.79,0.71,0.876907927129493,0.03,-0.02,-8.495,0,0.838606976724883,0.628565500893335
"852",2007-11-21 11:00:00,"SBSP","SY2008",82,0.77,0.68,0.895664952240999,0.04,0.01,-7.191,0,0.84,0.66999356542074
"853",2007-11-21 12:00:00,"SBSP","SY2008",82,0.76,0.67,0.886225266362253,0.03,-0.01,-6.2765,0,0.838606976724883,0.667649462733898
"854",2007-11-21 13:00:00,"SBSP","SY2008",82,0.74,0.64,0.874702239161505,0.02,-0.01,-6.74,0,0.837227814262946,0.665317051307982
"855",2007-11-21 14:00:00,"SBSP","SY2008",82,0.84,0.64,1.18322475570033,0.04,0.02,-6.436,0,0.84,0.701391292307964
"856",2007-11-21 15:00:00,"SBSP","SY2008",82,0.79,0.7,0.896802841918295,0.04,0,-6.638,0,0.838606976724883,0.69889059280497
"857",2007-11-21 16:00:00,"SBSP","SY2008",82,0.84,0.79,0.891808346213292,0.04,0,-9.2,0,0.837227814262946,0.69640236559278
"858",2007-11-21 17:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859",2007-11-21 18:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860",2007-11-21 19:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861",2007-11-21 20:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862",2007-11-21 21:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863",2007-11-21 22:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864",2007-11-21 23:00:00,"SBSP","SY2008",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865",2007-11-22 00:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866",2007-11-22 01:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867",2007-11-22 02:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868",2007-11-22 03:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869",2007-11-22 04:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870",2007-11-22 05:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871",2007-11-22 06:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872",2007-11-22 07:00:00,"SBSP","SY2008",83,0.81,0.76,0.858872493378736,0.03,-0.01,-10.69,0,0.834510521481325,0.740550782516563
"873",2007-11-22 08:00:00,"SBSP","SY2008",83,0.75,0.66,0.87347294938918,0.02,-0.01,-7.5185,0,0.8331721194301,0.73785477424135
"874",2007-11-22 09:00:00,"SBSP","SY2008",83,0.73,0.7,0.759888320148906,0.01,-0.01,-4.432,0,0.831847034701795,0.735172212363506
"875",2007-11-22 10:00:00,"SBSP","SY2008",83,0.72,0.72,0.722703639514731,0.02,0.01,-4.0295,0,0.84,0.754061887568757
"876",2007-11-22 11:00:00,"SBSP","SY2008",83,0.71,0.61,0.845224613061533,0.02,0,-3.768,0,0.838606976724883,0.751298492375966
"877",2007-11-22 12:00:00,"SBSP","SY2008",83,0.71,0.61,0.836470588235294,0.01,-0.01,-3.9555,0,0.837227814262946,0.748548879674198
"878",2007-11-22 13:00:00,"SBSP","SY2008",83,0.7,0.59,0.832193582325092,0.03,0.02,-3.7965,0,0.84,0.767077436215453
"879",2007-11-22 14:00:00,"SBSP","SY2008",83,0.76,0.6,1.00386847195358,0.03,0,-4.301,0,0.838606976724883,0.764249125702968
"880",2007-11-22 15:00:00,"SBSP","SY2008",83,0.73,0.64,0.845574057843997,0.04,0.01,-5.222,0,0.84,0.777222116785024
"881",2007-11-22 16:00:00,"SBSP","SY2008",83,0.82,0.77,0.853211009174312,0.03,-0.01,-5.38,0,0.838606976724883,0.774343209467115
"882",2007-11-22 17:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883",2007-11-22 18:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",2007-11-22 19:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",2007-11-22 20:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",2007-11-22 21:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",2007-11-22 22:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",2007-11-22 23:00:00,"SBSP","SY2008",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",2007-11-23 00:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",2007-11-23 01:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",2007-11-23 02:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",2007-11-23 03:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",2007-11-23 04:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",2007-11-23 05:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",2007-11-23 06:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",2007-11-23 07:00:00,"SBSP","SY2008",84,0.9,0.84,0.952490421455939,0.1,0.01,-10.045,0,0.84,0.814317547447815
"897",2007-11-23 08:00:00,"SBSP","SY2008",84,0.93,0.87,0.970072048771476,0.12,0.02,-10.165,0,0.84,0.819868828561786
"898",2007-11-23 09:00:00,"SBSP","SY2008",84,0.93,0.86,0.98328025477707,0.19,0.07,-9.525,0,0.84,0.836658070436218
"899",2007-11-23 10:00:00,"SBSP","SY2008",84,0.89,0.83,0.943759250123335,0.2,0.01,-8.94,0,0.84,0.835895480710339
"900",2007-11-23 11:00:00,"SBSP","SY2008",84,0.89,0.8,0.970117845117845,0.22,0.02,-8.302,0,0.84,0.837827615470254
"901",2007-11-23 12:00:00,"SBSP","SY2008",84,0.9,0.81,0.969905956112853,0.21,-0.01,-6.0255,0,0.838606976724883,0.834646436966614
"902",2007-11-23 13:00:00,"SBSP","SY2008",84,0.9,0.82,0.96694214876033,0.22,0.01,-11.06,0,0.84,0.834486939428074
"903",2007-11-23 14:00:00,"SBSP","SY2008",84,0.9,0.8,0.974511469838573,0.25,0.03,-9.865,0,0.84,0.839339875158672
"904",2007-11-23 15:00:00,"SBSP","SY2008",84,0.89,0.8,0.973452669902912,0.24,-0.01,-10.77,0,0.838606976724883,0.836151154228371
"905",2007-11-23 16:00:00,"SBSP","SY2008",84,0.89,0.8,0.981656804733728,0.25,0.01,-11.625,0,0.84,0.835947922552558
"906",2007-11-23 17:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",2007-11-23 18:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",2007-11-23 19:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",2007-11-23 20:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",2007-11-23 21:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",2007-11-23 22:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",2007-11-23 23:00:00,"SBSP","SY2008",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",2007-11-24 00:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",2007-11-24 01:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",2007-11-24 02:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",2007-11-24 03:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",2007-11-24 04:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",2007-11-24 05:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",2007-11-24 06:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",2007-11-24 07:00:00,"SBSP","SY2008",85,0.93,NA,NA,0.21,-0.04,-15.73,0,0.822933360328879,0.800078896025929
"921",2007-11-24 08:00:00,"SBSP","SY2008",85,0.86,0.81,0.910094637223975,0.22,0.01,-12.84,0,0.84,0.807168776720557
"922",2007-11-24 09:00:00,"SBSP","SY2008",85,0.83,0.79,0.87983614019117,0.22,0,-9.96,0,0.838606976724883,0.804140509813109
"923",2007-11-24 10:00:00,"SBSP","SY2008",85,0.83,0.83,0.825268817204301,0.21,-0.01,-8.159,0,0.837227814262946,0.801127346449873
"924",2007-11-24 11:00:00,"SBSP","SY2008",85,0.82,0.71,0.970905172413793,0.19,-0.02,-6.306,0,0.835862374696791,0.798129211301607
"925",2007-11-24 12:00:00,"SBSP","SY2008",85,0.82,0.7,0.971784536460242,0.2,0.01,-5.058,0,0.84,0.805446752969468
"926",2007-11-24 13:00:00,"SBSP","SY2008",85,0.79,0.67,0.957178841309823,0.18,-0.02,-3.744,0,0.838606976724883,0.80242707469131
"927",2007-11-24 14:00:00,"SBSP","SY2008",85,0.98,0.63,2.01468788249694,NA,NA,NA,NA,NA,NA
"928",2007-11-24 15:00:00,"SBSP","SY2008",85,0.68,0.5,0.819934282584885,0.21,0.02,-4.4715,0,0.84,0.816286489227834
"929",2007-11-24 16:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930",2007-11-24 17:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931",2007-11-24 18:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932",2007-11-24 19:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933",2007-11-24 20:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934",2007-11-24 21:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935",2007-11-24 22:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936",2007-11-24 23:00:00,"SBSP","SY2008",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
